uuid,annotator,label,quality,duration_s,duration_tercile,cough_detected,slice
637d6498-1d52-4860-9976-5a7a94f2a0c3,1,dry,ok,9.84,t2,0.9786,dev
637d6498-1d52-4860-9976-5a7a94f2a0c3,2,dry,ok,9.84,t2,0.9786,dev
637d6498-1d52-4860-9976-5a7a94f2a0c3,3,dry,good,9.84,t2,0.9786,dev
63966209-4f8e-49a3-b634-d77b53ca9111,2,dry,good,3.96,t1,0.9943,report
639c0947-16a5-421a-af60-96ddfa896024,1,dry,ok,9.72,t2,0.9952,report
639c6225-edd2-4f9c-8c7f-5fedd57ef73f,2,dry,good,9.9,t3,0.9979,report
63acc1aa-2087-4c46-b0a8-56d38a3b1b10,3,wet,good,9.96,t3,0.8708,report
641a25a8-413c-4a45-b74f-a46edc276724,3,wet,good,4.32,t1,0.9344,dev
64543497-41c9-4975-b3c5-b81632467cc4,2,dry,good,6.36,t1,0.9961,report
64565fdb-05f4-4ee8-abe3-13b2a6bde887,1,dry,ok,9.84,t2,0.9223,report
6462d540-48bc-410b-b08e-cdf0b45ee118,2,wet,good,9.78,t2,0.8723,report
6462d540-48bc-410b-b08e-cdf0b45ee118,3,wet,good,9.78,t2,0.8723,report
64c52b39-ae24-4423-bb47-81772a444bfe,1,dry,good,9.06,t2,0.9944,dev
64d7d0e6-715c-4fd2-a0e8-334122b61ff2,2,dry,good,3.78,t1,0.9732,dev
64da4ad6-4280-49a1-bd37-e35efd7837c6,3,wet,good,9.96,t3,0.9918,dev
64e5b75c-8c2d-4640-920b-734c7e126616,2,dry,ok,9.84,t2,0.992,dev
64e6a399-4aff-4758-a7a1-68f5460bd320,3,dry,good,9.6,t2,0.9973,report
64ff0a57-3000-465e-b47c-82f326b28368,2,dry,ok,6.42,t1,0.9822,report
651341cb-6be7-4981-b3e0-a454dee3af64,1,dry,ok,9.72,t2,0.9795,report
651341cb-6be7-4981-b3e0-a454dee3af64,2,dry,poor,9.72,t2,0.9795,report
651341cb-6be7-4981-b3e0-a454dee3af64,3,dry,good,9.72,t2,0.9795,report
65ba1f8c-b528-425e-b55f-2e132638fa39,3,dry,good,2.16,t1,0.9029,report
65f8a73e-9cf4-480f-8f4f-c31e67753ea7,3,dry,good,4.2,t1,0.9198,report
6604cf63-454a-4b13-9fc9-95eb74566e8e,2,dry,good,9.96,t3,0.9517,dev
662f6819-1c22-4b25-bd91-d579bb141d49,3,dry,good,8.76,t1,0.9965,report
662fb840-9285-4fed-a114-633a324dc49f,2,dry,good,9.96,t3,0.9959,report
664582dd-dbb1-4765-804b-79144ae16d53,1,dry,ok,9.9,t3,0.9942,report
6647b629-2246-48c9-83ad-c3ad4795c891,1,wet,ok,9.72,t2,0.9985,report
6648cb81-abf5-476b-81e2-0abe5be299e4,2,dry,good,5.88,t1,0.9877,dev
664efc01-b7d3-4dfd-a1c8-dbbcba0780ce,3,dry,good,8.52,t1,0.9823,report
66636b7b-3e0e-4613-9f1f-4ec16fb313c3,2,wet,good,9.96,t3,0.9868,report
668b7922-c4e5-4045-8bca-7543faa5ed32,1,dry,ok,9.9,t3,0.8715,report
66bd4211-2034-4cde-82ad-59aeff6e7eb8,3,wet,good,9.84,t2,0.9939,report
671d5452-c6a5-456b-aac5-48ef5278f773,3,dry,good,9.96,t3,0.9787,report
67642e42-eb6f-4161-8644-4ed4ea45f936,1,dry,ok,9.96,t3,0.9515,report
67b0eab5-c09a-406b-9d1f-17562da9a7dd,1,dry,ok,5.34,t1,0.9747,report
6811fc15-6ffc-4623-85aa-bf477c4d0082,3,dry,good,7.02,t1,0.9586,report
6816fa8c-2bd4-4be4-bbb0-d18a397f99e5,3,dry,ok,9.72,t2,0.915,dev
684c1be1-e790-4f4f-a84a-ab7834310c5b,3,dry,ok,9.6,t2,0.9665,report
6868da77-a36a-4fb4-afa5-aba26bd2bbd5,1,dry,ok,9.9,t3,0.9936,report
68b4ed26-ca37-4c15-befc-58dd6ca637ea,1,dry,ok,8.46,t1,0.984,report
690b9a1e-07e0-4be0-9c50-aa9657ed4b13,2,dry,ok,3.84,t1,0.8268,report
69101dc9-dfd5-43b5-b063-54a2e634e021,3,dry,good,9.84,t2,0.9803,report
69317fad-cc19-43fe-8537-782fc415ee7c,1,dry,ok,4.14,t1,0.9387,report
69317fad-cc19-43fe-8537-782fc415ee7c,2,dry,good,4.14,t1,0.9387,report
69317fad-cc19-43fe-8537-782fc415ee7c,3,wet,good,4.14,t1,0.9387,report
69443da8-7868-4020-8eb6-af768b893a21,1,dry,ok,3.72,t1,0.906,report
695ad34d-f9e1-40c6-b430-fbf3fe6f2517,3,wet,good,2.34,t1,0.8623,report
695c085f-a11f-4180-9c9d-7cec980fced9,3,dry,good,9.78,t2,0.8089,report
6978f6b4-6485-46c2-90a3-70cf5b944868,1,dry,ok,9.9,t3,0.8111,report
6a4726f8-f69e-423c-86be-f8d0c4975d4f,3,wet,good,7.08,t1,0.9873,report
6a577002-17a0-44a5-87bf-14ba2a225616,1,dry,ok,8.4,t1,0.9929,report
6aa04a12-6e9a-4b9c-80da-a9fa01fc1757,1,dry,ok,9.72,t2,0.9623,dev
6ad6d999-71c0-409b-970e-03aee3078306,3,wet,ok,9.96,t3,0.9591,dev
6afffb59-71d0-4a4c-b575-cde463c0a24a,2,dry,good,9.9,t3,0.9965,report
6c7893ac-4ca9-47af-8a91-fd0926dd7f39,2,wet,good,9.72,t2,0.9471,report
6c7893ac-4ca9-47af-8a91-fd0926dd7f39,3,dry,good,9.72,t2,0.9471,report
6c9a5f33-9e90-4c08-8782-20b0d86abc46,1,dry,good,9.96,t3,0.9914,report
6c9a5f33-9e90-4c08-8782-20b0d86abc46,2,wet,ok,9.96,t3,0.9914,report
6c9a5f33-9e90-4c08-8782-20b0d86abc46,3,wet,good,9.96,t3,0.9914,report
6cbc0d07-c436-48c5-a13f-e1c0e9334550,2,dry,good,8.22,t1,0.9875,report
6cd0a8d6-8e94-4ff2-8ad6-ed18ae2b207c,2,dry,ok,9.9,t3,0.9929,report
6ce9c771-2d64-4e26-9fe1-e0950221b59d,3,wet,good,5.64,t1,0.9051,report
6d25354c-712b-4d24-831a-e99a95dd597b,2,dry,ok,9.78,t2,0.8101,dev
6d2c407f-d8ea-4de1-bb74-c2b035bb006f,2,dry,good,9.9,t3,0.9868,report
6d45e866-26cd-4c90-b538-8e3d74639f93,2,dry,ok,9.72,t2,0.8104,report
6d485342-6c82-4d58-8a54-d8777ceeca9b,3,wet,good,9.84,t2,0.9652,report
6d528de2-cf20-4caa-a22e-ffc588c0bacb,3,dry,good,6.48,t1,0.9969,dev
6d8fcfb2-7aff-4143-a319-99d568035655,1,dry,ok,4.98,t1,0.9893,dev
6d941efe-43f9-4a64-8172-58cbb20400ab,3,dry,good,9.78,t2,0.929,report
6d9ea08f-896a-4320-92ec-4eb20c59a18c,2,dry,good,4.8,t1,0.9151,dev
6dd2d1e3-e140-489f-905f-007a7f54321c,2,dry,good,9.84,t2,0.9632,dev
6dff10f3-5df0-4b5a-be62-613afd6115dc,1,dry,ok,7.5,t1,0.9948,dev
6dff10f3-5df0-4b5a-be62-613afd6115dc,2,dry,good,7.5,t1,0.9948,dev
6dff10f3-5df0-4b5a-be62-613afd6115dc,3,wet,good,7.5,t1,0.9948,dev
6e29a18f-97b6-4304-872a-9226eeb3340a,1,dry,ok,9.96,t3,0.9831,report
6e348474-0779-49fa-afdf-49420f8ad6b2,3,dry,good,2.82,t1,0.8799,report
6e3510f8-1fb9-4bd7-b316-adddd9b5fd67,2,dry,good,9.84,t2,0.953,report
6eb6b7fd-e445-4230-af3c-b530d364cee1,3,dry,good,9.78,t2,0.9883,report
6ecde34e-2767-47b0-aef3-2828d4b181c7,2,dry,good,9.78,t2,0.9856,report
6f0a2344-8d8b-4db5-b4c3-cf569ca4f7b9,2,dry,good,8.22,t1,0.9808,report
6f2e82d2-a307-43d7-b3a9-b50cb1a04d9e,2,dry,ok,10.02,t3,0.9892,report
6fbee7bd-2530-404b-80e2-bb2d1317d7c5,3,wet,good,5.46,t1,0.8991,report
6fc243bf-14f0-42ab-97e3-f1fe3fdfe3ce,2,dry,good,6.96,t1,0.9937,dev
6fe32e9d-c238-4cec-bc0d-215300d55bef,2,dry,good,6.18,t1,0.9474,report
70049bd1-5f1b-42fe-8d8e-2ebf384cfca3,2,dry,good,8.7,t1,0.997,report
70199b46-18c6-42f7-8a56-ceaa854a6acf,1,dry,ok,8.76,t1,0.982,dev
705e111b-1e41-4831-97e2-7990771c9fe4,3,dry,good,4.44,t1,0.96,report
706b1acc-0e61-499e-abb1-43de015eef46,2,wet,good,7.02,t1,0.9824,report
7078c585-556f-4e63-8e4f-f82519cf70c1,2,dry,good,9.72,t2,0.9752,report
70bd76c5-bfc6-4a4d-9942-47588699c714,3,dry,good,7.08,t1,0.9926,report
70dbb19c-8c7a-45d4-9d2a-cd2272cc7ccb,1,wet,poor,6.48,t1,0.9048,report
70dbb19c-8c7a-45d4-9d2a-cd2272cc7ccb,2,dry,good,6.48,t1,0.9048,report
70dbb19c-8c7a-45d4-9d2a-cd2272cc7ccb,3,wet,good,6.48,t1,0.9048,report
70ea204c-0ac3-494c-a998-ac38df39b2ac,3,wet,good,8.04,t1,0.9458,report
70ea9638-f7e3-4f16-bb97-7d066a0e6cdf,2,wet,good,9.96,t3,0.9134,dev
70ea9638-f7e3-4f16-bb97-7d066a0e6cdf,3,wet,ok,9.96,t3,0.9134,dev
7117304a-e59b-42c9-bea9-3c6f17b0d30e,3,dry,good,9.66,t2,0.8796,dev
71c1c347-8d5d-434b-ab15-3f0a73d2caf7,2,dry,good,5.82,t1,0.926,report
71d4e0e2-99b1-49bc-990f-1f7b4b5de826,1,wet,ok,5.7,t1,0.9497,dev
71e56426-e99f-4c1a-b39a-55d7c687704c,3,wet,good,9.84,t2,0.9885,report
72124975-ff71-4379-8f71-f6f8337b3fa7,2,dry,good,4.38,t1,0.9871,dev
7240dc44-c2c7-4a09-bb78-e4297d1462ba,3,wet,good,5.88,t1,0.9612,report
72418df9-2a0a-4da5-922d-7a1d5d12ab80,3,dry,good,9.6,t2,0.9668,dev
724ff070-52ab-48e8-8e85-f6431a9d2869,1,dry,ok,9.36,t2,0.9398,report
727d5520-8fc9-4c41-b112-d6f0c3ab987b,2,dry,good,9.78,t2,0.9578,report
729d23d1-9abd-44df-8b05-22217b1ffbdf,3,dry,good,9.78,t2,0.9319,report
72af1dd5-618e-47f2-a11f-f3a61d9b396f,2,wet,good,6.84,t1,0.9842,dev
72b95c95-1a95-437c-9d52-86b53461b304,2,dry,good,9.84,t2,0.9955,report
72bf1cb5-9f60-40db-9666-470d6d02f02c,2,dry,good,4.92,t1,0.9975,dev
72dd3a5a-622a-4f94-aa17-b8142e82a944,3,dry,good,8.64,t1,0.9927,dev
72eb0edc-42e6-40b5-b788-39d8dae7f353,3,wet,good,10.02,t3,0.9958,dev
731cbe07-5754-46cf-bb5c-873a670cd5d7,3,wet,good,9.84,t2,0.9764,report
7330dd4d-3edf-43b4-a703-4d077c573fe9,1,dry,ok,9.96,t3,0.9834,report
7336b77f-6873-4e2c-837d-2ef925a3d33e,2,dry,ok,9.84,t2,0.9679,dev
7376afac-2a76-408c-9bee-7b7ed2555692,2,dry,ok,9.9,t3,0.9445,report
73786652-bf01-4a78-8e04-7c44a77d5108,1,wet,ok,9.48,t2,0.9882,report
73fc1cdd-e291-46f7-9353-4a7b93cd08de,1,dry,ok,8.52,t1,0.9913,report
74536842-b3dc-4f8f-b232-0333419d7ca2,1,dry,ok,9.84,t2,0.9152,report
74536842-b3dc-4f8f-b232-0333419d7ca2,2,wet,ok,9.84,t2,0.9152,report
74536842-b3dc-4f8f-b232-0333419d7ca2,3,wet,good,9.84,t2,0.9152,report
7465377a-8963-4a0e-bd1b-92a8924b1ccb,2,dry,poor,9.72,t2,0.9865,dev
74c47154-dc42-4f14-8285-b5a507ef9463,1,dry,ok,9.9,t3,0.884,dev
75135933-89b0-4d43-9d75-688453353f56,2,dry,good,9.84,t2,0.9791,report
751c4649-2d74-46f1-a873-b0d40946e145,2,dry,ok,5.4,t1,0.8697,report
752cd126-1698-4d9d-9649-a1177196d769,1,wet,ok,9.84,t2,0.9968,report
756d7aa4-e12a-4eb3-b119-2b8a7db0abb6,2,dry,good,5.52,t1,0.9748,dev
75be8a70-37fd-42ea-8daf-9ee78d1018a1,3,wet,good,9.9,t3,0.9418,report
75beb147-887b-407b-bdb0-e1eeb4de98ba,1,dry,ok,9.96,t3,0.9854,dev
76095239-daab-4439-84fe-8f869f743eff,3,wet,good,9.3,t2,0.9876,report
760cb050-4175-4498-817d-a9976e359c52,1,dry,ok,10.02,t3,0.9938,dev
76183e29-22c1-4d51-aafa-6b96e93b3aa2,1,dry,ok,9.3,t2,0.9389,report
7630638c-1d22-4852-be07-5a27af3c1e49,3,dry,good,9.9,t3,0.8536,report
76312f74-2d0f-4739-96e9-f33369076b94,2,dry,ok,9.96,t3,0.8255,dev
764d2729-f572-490a-8f22-1397e2e19906,2,dry,good,9.72,t2,0.9954,report
7667763a-3a74-4a29-b5f3-67b626922e05,2,wet,ok,9.72,t2,0.8142,report
7672fa5b-277c-40e4-98e7-bca978acfe9e,2,dry,good,9.9,t3,0.9947,dev
76779311-1f9c-40b5-845d-bde19b0d9c0e,1,dry,ok,9.78,t2,0.983,report
76a03d41-09de-4d00-b1e6-0cedf0b3dbda,2,dry,good,9.84,t2,0.9699,report
76f0dea9-2043-4984-b515-7a0d03d31035,2,dry,ok,9.78,t2,0.9171,dev
76f9d2cf-0ee1-4c38-9f49-02e59b8d6fb3,2,dry,ok,9.78,t2,0.9645,report
7717442d-d687-4821-a55f-a89b524ff17b,3,dry,good,9.78,t2,0.9971,report
77b10e13-74b7-435c-ab67-854ad713af63,3,wet,good,2.46,t1,0.994,report
7829cf00-5aeb-41c5-9f0d-6143ab9da674,2,dry,good,9.24,t2,0.8965,report
78637ec8-6570-4b6a-b8fd-a1610022c413,2,wet,good,4.14,t1,0.9802,dev
7872c598-46e9-4bc5-804b-47c71b4be1ac,3,wet,good,6.72,t1,0.897,report
7876c549-066a-4ea1-a82e-45772114f964,1,wet,poor,5.76,t1,0.9666,report
7876c549-066a-4ea1-a82e-45772114f964,3,wet,good,5.76,t1,0.9666,report
78bad8e5-5c35-4c29-816a-34c44296fdd8,2,dry,ok,9.6,t2,0.9879,report
78c1fbe5-0d8a-4747-b238-bdb66e3fceb2,2,dry,good,9.84,t2,0.962,dev
78e927fd-986d-42a0-9361-95ac0b7e6d43,2,dry,good,9.9,t3,0.9755,dev
78f09849-4d67-4a69-906b-c6dd5cb22892,2,dry,ok,9.78,t2,0.8028,report
796748e0-b012-44f0-9725-dea2bf495f2f,1,dry,ok,3.48,t1,0.9843,dev
79a12ab8-7497-4a70-871f-5486c6699f45,1,dry,ok,9.42,t2,0.9802,report
79e8672c-fcd7-49ad-bbd7-1ad4a50d07e6,2,dry,ok,4.74,t1,0.843,report
7a372c4a-1043-43b1-a03c-f2296dfd6b68,2,dry,good,9.84,t2,0.991,dev
7a92755e-90c8-4491-a7ec-36b3d9a74ceb,1,dry,ok,9.96,t3,0.9696,report
7ad89fd2-56cb-43cd-84ea-4d3eb7b30e00,3,dry,good,9.78,t2,0.9971,dev
7ae1ffe1-2259-411f-8ead-6c107e01e824,2,dry,ok,9.78,t2,0.9516,report
7ae1ffe1-2259-411f-8ead-6c107e01e824,3,dry,good,9.78,t2,0.9516,report
7b4e2b37-d42a-4184-a06a-d824c89fe264,3,wet,good,5.22,t1,0.9849,report
7b5698cb-b713-4f6d-bb5f-6142b6f509a3,3,wet,good,3.72,t1,0.9839,dev
7b7e11b1-0f2b-4531-b071-54b7889c4771,3,dry,good,6.78,t1,0.9962,report
7bd5996c-f98d-46bc-be93-ca6e1139d838,2,dry,good,2.46,t1,0.8954,dev
7c0c7e95-4a6b-4d75-b46c-6cb8cf280094,2,wet,ok,9.72,t2,0.9534,report
7c1b43d9-49f7-41ee-a347-2971c161ac7a,2,dry,good,5.76,t1,0.974,report
7c3d9217-c501-4628-bd25-808b65d612b1,2,dry,poor,9.96,t3,0.9077,report
7c48edd6-5800-4899-8f0a-c458c1b39e68,2,dry,good,2.94,t1,0.9688,report
7cb4843e-bdf2-4dbc-9956-bf2464cb6c7d,2,dry,good,9.84,t2,0.999,report
7cd1efb7-e973-492d-8a2c-e00a42ef0d78,3,dry,good,9.9,t3,0.9943,dev
7d0f7c10-c2fb-4a0b-8917-00c1bbfa9ba9,2,dry,good,9.96,t3,0.8217,report
7d12bc5b-4a07-4118-9f2d-15791f4354b1,1,dry,ok,9.96,t3,0.9891,report
7d2e208f-4b40-43c8-8f85-e05f9671db2c,2,dry,good,9.9,t3,0.914,dev
7dc52a58-ffa9-450c-b557-99386ae99915,3,dry,good,9.66,t2,0.9789,dev
7e2f4bb0-a4a1-4e62-a26f-f4174ab4954b,1,dry,ok,9.96,t3,0.9747,dev
7e307ff5-00ca-4f25-bd20-1c1d2d3b9b47,3,wet,good,9.84,t2,0.9888,dev
7ea60289-23f5-4a44-a581-cdfcee186f4f,2,dry,good,9.96,t3,0.9807,dev
7eac138a-818b-49d3-8ff8-2facdb910b71,1,dry,ok,4.38,t1,0.9951,dev
7eb443fd-ec2a-49e4-b388-8c5dc87cbdcb,3,wet,good,9.72,t2,0.9574,dev
7ec311f3-c48a-4b46-81dd-de4ffca3610c,2,dry,good,9.96,t3,0.9496,report
7edbd2b6-bced-4f68-ae00-e5c2ccb59ae2,1,dry,ok,9.84,t2,0.927,report
7f092bc1-06f2-43d5-b943-8bb4ec8a7661,2,dry,good,4.2,t1,0.9925,report
7f1f564a-55eb-4357-b411-e0bf9818e56c,1,dry,ok,9.9,t3,0.9397,report
7f64a4ba-035c-41e1-a7d0-34f60d160648,2,dry,ok,8.04,t1,0.9037,dev
7f796fc4-89d2-4858-8994-3c2cc72097b6,3,wet,good,9.18,t2,0.9831,report
7fe58bc1-6f08-4eee-801c-0c8bf9287fd5,2,dry,good,9.78,t2,0.9934,report
80064664-c851-465f-b741-ed78ea1c4469,2,dry,ok,8.82,t1,0.8182,report
80411c72-2727-40a3-a781-0d71f1bb717d,3,wet,good,9.84,t2,0.9927,dev
805d5c82-a503-44a6-b69d-41532ebb859c,3,wet,good,4.56,t1,0.9814,report
80b89e0e-8ae8-4c2a-9f7d-29f85e539ca3,3,wet,poor,9.54,t2,0.9929,dev
80cb70ea-369c-44aa-b304-b72b5fe3d07b,3,wet,good,9.78,t2,0.9657,report
811d96a7-e63f-4a8e-afc8-d8cef7bec7aa,2,wet,ok,6.9,t1,0.9974,dev
814a5c9e-6174-4efa-a378-a990ac566ae2,3,dry,good,6.3,t1,0.993,report
818197ee-acaf-48e1-8776-1c70942a4ced,1,dry,ok,8.82,t1,0.9785,report
818197ee-acaf-48e1-8776-1c70942a4ced,2,dry,ok,8.82,t1,0.9785,report
81a75de7-dc30-4c6b-9722-c238feebf447,2,dry,ok,9.96,t3,0.982,report
81a75de7-dc30-4c6b-9722-c238feebf447,3,wet,good,9.96,t3,0.982,report
821f8448-26e5-4f74-acbf-e5d5058eaa93,3,wet,good,8.34,t1,0.9903,report
824a8cf9-1199-48bf-aad5-65539d6d2011,1,dry,ok,9.84,t2,0.9503,report
824a8cf9-1199-48bf-aad5-65539d6d2011,2,dry,good,9.84,t2,0.9503,report
824a8cf9-1199-48bf-aad5-65539d6d2011,3,wet,good,9.84,t2,0.9503,report
8254b396-cceb-4644-a723-5747cade8cf9,1,dry,ok,10.02,t3,0.9874,dev
8254b396-cceb-4644-a723-5747cade8cf9,2,dry,ok,10.02,t3,0.9874,dev
8254b396-cceb-4644-a723-5747cade8cf9,3,dry,good,10.02,t3,0.9874,dev
826697aa-c314-45d2-9a09-b726571ca407,2,wet,ok,9.78,t2,0.9427,report
83443b73-5740-4b3e-85ba-77e372fea63d,1,dry,ok,9.9,t3,0.9879,report
8396e93f-96ff-4fa3-8ef9-41c4d0ee191e,3,dry,good,9.9,t3,0.9294,dev
839ad7ed-cc68-4689-b29e-7c8af17d3067,2,dry,good,9.66,t2,0.9935,report
83c90c0f-3d84-4b60-b422-2b64630d9f7d,1,wet,ok,9.78,t2,0.9601,report
83d26908-f355-426a-b5dc-92dee890482d,1,dry,ok,9.78,t2,0.9957,report
83d26908-f355-426a-b5dc-92dee890482d,2,dry,good,9.78,t2,0.9957,report
83d4dbc2-6fc6-4644-8c9c-d00f8396bad4,2,dry,good,5.34,t1,0.8149,report
83f5d563-5e0c-4f09-b967-d66ade3ad885,1,dry,ok,9.9,t3,0.8313,report
8469a131-4174-4d7b-b588-00c9c0f91a28,3,wet,good,9.06,t2,0.9851,report
8475da17-5c32-415c-ba77-6dfad5ee5f9b,3,wet,good,8.28,t1,0.9917,dev
85607561-0a13-45e2-a4fc-9f42a2851d55,2,dry,ok,9.9,t3,0.9961,report
8564dea9-0622-45ea-abb7-26113c9a6eeb,3,wet,good,9.96,t3,0.9864,dev
8588cbcb-a7c2-47fe-bedf-734de9d855c8,2,wet,good,9.9,t3,0.8492,report
85950027-a5fd-4cd4-ad38-46202aa61172,1,wet,ok,7.38,t1,0.9844,report
85dc97de-cb3a-4107-bbc2-5ea33c3c5f38,3,wet,good,7.92,t1,0.8728,dev
86154e17-8089-4f5a-9dfb-427f4e5a9583,2,dry,ok,9.72,t2,0.9321,dev
861d08d1-8b10-40e3-afa0-710451936f11,2,dry,good,9.78,t2,0.9587,report
864b3b33-c30b-4215-a6ad-66be69c07197,3,wet,good,9.78,t2,0.9675,report
8673fbc5-4890-4f3f-807a-b3d3d95c11d7,2,wet,ok,9.9,t3,0.8362,report
8685af7a-1542-4e7c-beec-9bff016d5945,3,dry,good,9.9,t3,0.995,report
868d1ace-2365-4f81-bc7e-0fbe8214f5d7,3,wet,good,9.9,t3,0.9301,report
87afcc54-2b3c-45c1-a4c7-2e68a8e30280,1,wet,ok,9.54,t2,0.9821,dev
87b75a83-e9f6-4d33-bfb8-fa80dc6fc5b1,2,dry,ok,6.72,t1,0.9898,report
87ce9e3e-a222-4a51-87c0-c109cd79fd58,3,wet,good,9.9,t3,0.8258,report
88024607-e701-4a54-adeb-c4c1ecc282f4,2,dry,good,9.54,t2,0.9931,report
880d7516-b583-45c9-9012-949148905250,2,dry,ok,9.9,t3,0.9684,report
88498dd4-82ce-4430-9f7d-ca005a7c989e,2,wet,good,9.72,t2,0.9842,report
885278b4-30ed-4dd7-a813-f0e2706a12ba,3,dry,good,9.42,t2,0.8948,report
88571a5b-7d25-4373-86f8-f784dbceabec,2,dry,ok,9.9,t3,0.8324,dev
88571a5b-7d25-4373-86f8-f784dbceabec,3,dry,good,9.9,t3,0.8324,dev
8863f114-dc1d-4881-872b-31d71512f412,1,wet,ok,9.96,t3,0.9958,report
8868771f-51f8-48b9-a094-6a03c77d19ee,1,dry,ok,7.32,t1,0.9944,report
88a9b00f-205e-4fbc-9cda-1793f2c7600b,2,wet,good,9.42,t2,0.9929,report
88bec0f2-8dbd-44d5-a6c2-de1cf0646737,2,dry,good,9.9,t3,0.9589,report
88eed7b2-404d-4a3e-b18d-4eae00669b78,3,dry,good,9.9,t3,0.9872,report
88f6aa4d-d9e3-4d51-b803-5736e92762e4,2,dry,ok,9.96,t3,0.9636,dev
8905d5ea-2412-4222-93f8-95cd4455f8e4,2,dry,ok,9.78,t2,0.957,report
8905d5ea-2412-4222-93f8-95cd4455f8e4,3,wet,good,9.78,t2,0.957,report
8956ab9c-a0ca-4f2e-ae00-1f5d0065d50b,1,dry,ok,9.84,t2,0.9677,report
8956ab9c-a0ca-4f2e-ae00-1f5d0065d50b,2,dry,good,9.84,t2,0.9677,report
8956ab9c-a0ca-4f2e-ae00-1f5d0065d50b,3,wet,good,9.84,t2,0.9677,report
8960f83e-bc0f-48f9-b913-a905b11378d8,3,wet,good,9.9,t3,0.9575,report
8985c68f-0fd3-40af-957c-84971d883380,1,dry,good,4.98,t1,0.9952,report
89a9d33a-38ac-4927-914b-79d448519c72,1,dry,good,9.78,t2,0.9955,report
89bad459-b4f0-48ab-9907-28fe8f895800,2,dry,good,9.78,t2,0.9472,dev
89c97828-25b3-4957-8f2c-8da426e68d74,1,dry,ok,9.78,t2,0.9943,report
89c97828-25b3-4957-8f2c-8da426e68d74,2,dry,good,9.78,t2,0.9943,report
89c97828-25b3-4957-8f2c-8da426e68d74,3,wet,good,9.78,t2,0.9943,report
8a3058b7-c1ec-43d8-ae17-f1c72da07a21,3,dry,good,9.36,t2,0.9192,dev
8a37026e-32a9-4505-85f9-3c9dabccc284,1,dry,ok,8.4,t1,0.9812,report
8a5feabb-3b0a-49b5-900c-6d3d31e96794,2,dry,good,9.36,t2,0.9927,report
8aa95c58-4f0f-4df6-89a2-4b3b5d7841bb,2,dry,good,8.52,t1,0.9956,dev
8ac2ef46-05fb-4f68-bb2d-ca5b1e51ed7f,1,wet,ok,9.9,t3,0.997,report
8b04c1fa-4fbe-45f3-9b4a-5cc6a450c43c,1,dry,ok,4.98,t1,0.9981,report
8b0c699b-dca8-4ed0-bf4b-319774d31c54,3,dry,good,9.9,t3,0.9961,report
8b197bc0-2f11-4971-b643-1524cf030a2b,2,dry,good,9.9,t3,0.9934,report
8b427718-43ee-418f-b8f1-6807b3d6ed0e,1,dry,ok,9.0,t2,0.9875,dev
8b50115d-5e51-4fa0-9521-f6ecc0b6527d,2,dry,poor,4.86,t1,0.9684,dev
8b59b5d8-78bc-4654-b0ed-895480d38449,1,dry,ok,9.6,t2,0.8477,report
8b66adaa-ff22-45f1-b74e-9719c0d544f9,3,dry,good,9.78,t2,0.9328,report
8b733837-961a-4f17-a18c-13b89b54ef69,1,dry,ok,9.96,t3,0.9909,report
8b733837-961a-4f17-a18c-13b89b54ef69,2,dry,ok,9.96,t3,0.9909,report
8b733837-961a-4f17-a18c-13b89b54ef69,3,wet,good,9.96,t3,0.9909,report
8b745d24-d7df-48b1-bb89-f8a2a8886455,1,wet,ok,4.74,t1,0.982,report
8b96d238-8053-4b15-86b6-a31f448dda73,1,wet,poor,4.56,t1,0.8969,report
8b96fd41-6fed-4862-a308-f8dc676ad101,3,dry,good,9.84,t2,0.9841,report
8bb8315c-9afe-4205-911f-222c912f980e,3,wet,good,4.2,t1,0.998,dev
8c48edec-8c1f-4e36-b8a4-10576bf6f301,3,wet,good,9.72,t2,0.9959,report
8c509a42-be60-4f6c-b5a8-5f304d5caff7,1,dry,ok,9.84,t2,0.9914,report
8c6b92b4-6cdc-4a92-84e9-dc32f24ca87e,1,dry,ok,9.9,t3,0.9484,report
8c8228e5-3ce8-4420-82e6-24d5c54d612d,3,dry,good,9.9,t3,0.9911,report
8c84dca8-93c6-45bd-853e-6ba5d03b2cad,1,dry,ok,9.78,t2,0.9964,report
8c8bff30-d3ef-4308-9fea-09d958c12096,2,dry,good,9.84,t2,0.9566,dev
8c9122bd-5601-48aa-865a-63db152a91df,2,wet,good,4.74,t1,0.9908,report
8cb53fee-67d8-48f6-85eb-b74eab71d4bf,1,wet,ok,9.18,t2,0.9955,report
8cd6b5c0-96b9-4572-9b3d-2caf91996483,2,dry,good,5.88,t1,0.9295,report
8cdd0367-1661-4524-830d-2bd69aa6dee7,3,wet,good,9.84,t2,0.9822,report
8d33620a-f041-4c6c-b55d-78c1ac9eb8e5,2,dry,good,9.18,t2,0.9952,dev
8d553d2b-0679-4122-9502-ac2f14c83513,1,dry,ok,9.72,t2,0.9946,report
8e381f25-6bc9-4b5e-b221-f92e340e71b9,2,dry,ok,9.78,t2,0.9816,report
8e40d48d-8f5d-4892-8103-451b2679283f,3,wet,good,9.84,t2,0.965,report
8e472a6f-87ea-4c25-af3f-7bda3db7399d,1,wet,ok,9.9,t3,0.9677,report
