participant_identifier,duration_s,rms,peak,clip_frac,near_silence_frac,zero_frac,size_bytes,sample_rate,log_rms,crest_factor
P0053034,2.7306666666666666,1855.596978243937,26614.0,0.0,0.46077728271484375,0.0184173583984375,262188.0,48000.0,7.5265005093893365,14.342554073984367
P0053035,8.277333333333333,2694.1615156455323,32768.0,0.0007374557023195876,0.6626127577319587,0.030869946037371133,794668.0,48000.0,7.899213413141161,12.162596715043822
P0053037,2.816,3828.74403520022,32768.0,0.002530184659090909,0.5502041903409091,0.03615500710227273,270380.0,48000.0,8.250553248400951,8.558420123866513
P0053038,2.9013333333333335,1872.9127935528254,29871.0,0.0,0.8763499540441176,0.7201717601102942,278572.0,48000.0,7.535783926791798,15.948954005124927
P0053039,4.73687074829932,3063.777217967605,31378.0,0.0,0.5512886795343137,0.07897231158088236,417836.0,44100.0,8.027730159910496,10.241606281283321
P0053040,4.949333333333334,1706.0472178466594,29244.0,0.0,0.8592739762931034,0.8130850956357759,475180.0,48000.0,7.442520383716302,17.141377855235497
P0053041,7.338666666666667,3442.99767690014,32768.0,0.0005677688953488372,0.6071748955305233,0.15873966660610464,704556.0,48000.0,8.14438819101201,9.517287862213355
P0053043,3.2426666666666666,700.7774489927649,12901.0,0.0,0.789563630756579,0.07437294407894737,311340.0,48000.0,6.553616329536177,18.40955358726845
P0053044,5.12,2765.4551429801363,32369.0,0.0,0.7034505208333334,0.3421427408854167,491564.0,48000.0,7.925322047849268,11.704764071893967
P0053045,3.072,1932.1306960182687,32768.0,2.0345052083333332e-05,0.7388373480902778,0.18660481770833334,294956.0,48000.0,7.5668960899688535,16.95951524786148
P0053046,3.7151927437641725,122.13625271513337,2090.0,0.0,0.832135009765625,0.110516357421875,327724.0,44100.0,4.813291487926423,17.112036381675605
P0053047,1.536,5992.020149227637,30670.0,0.0,0.5350884331597222,0.15059407552083334,147500.0,48000.0,8.69835076257962,5.1184741099290525
P0053049,2.816,3172.5400725682994,32768.0,2.2194602272727273e-05,0.6372958096590909,0.5013686671401515,270380.0,48000.0,8.062602985913784,10.328632342053492
P0053050,2.304,3499.9760989180604,32768.0,9.04224537037037e-05,0.4941948784722222,0.035490813078703706,221228.0,48000.0,8.16079709400136,9.362349648650497
P0053051,3.84,3268.3632790751954,32768.0,0.001340060763888889,0.6743272569444444,0.1445855034722222,368684.0,48000.0,8.092350529052556,10.025813290027507
P0053053,2.474666666666667,1739.6156881885133,28121.0,0.0,0.8415779903017241,0.7960415544181034,237612.0,48000.0,7.461994173407128,16.165064612211353
P0053054,2.7306666666666666,3602.5677745725748,32768.0,0.00118255615234375,0.5991439819335938,0.14490509033203125,262188.0,48000.0,8.189679682172248,9.095734501172196
P0053055,2.474666666666667,3464.256676011494,32767.0,8.41864224137931e-06,0.7456980738146551,0.5022393588362069,237612.0,48000.0,8.150541985651449,9.45859474757979
P0053056,3.7546666666666666,2850.5579480108872,32768.0,0.0005659623579545455,0.7426979758522727,0.11541748046875,360492.0,48000.0,7.955620772329747,11.495293411892904
P0053057,4.8213333333333335,1133.7651890777845,32768.0,2.8086974557522124e-05,0.7421140417588495,0.07607249032079647,925740.0,96000.0,7.034181026642703,28.90192812025293
P0053058,4.949333333333334,1130.0980947196792,32766.0,0.0,0.8522570379849138,0.5483145878232759,475180.0,48000.0,7.0309442050868665,28.993943227643978
P0053060,3.6693333333333333,2379.2241403767966,29873.0,0.0,0.7445267078488372,0.6507369640261628,352300.0,48000.0,7.774949938860086,12.555773747006649
P0053061,4.522666666666667,2668.2600413400087,32768.0,0.0011654260023584906,0.6732707473466981,0.12200121609669812,434220.0,48000.0,7.889556574909539,12.280662114001275
P0053062,5.479909297052155,1036.7918828001918,22754.0,0.0,0.8703985699152542,0.3529032044491525,483372.0,44100.0,6.944850545357658,21.94654527823223
P0053063,5.294149659863946,178.3014341101496,7678.0,0.0,0.9570569490131579,0.3413557086074561,466988.0,44100.0,5.189068378962533,43.061908269418
P0053065,3.584,2352.159745712167,32768.0,0.0008719308035714286,0.6640043712797619,0.19878278459821427,344108.0,48000.0,7.76351427665334,13.93102660638589
P0053066,3.328,2505.915635391527,32768.0,0.0003693409455128205,0.4808756510416667,0.03471178886217949,319532.0,48000.0,7.826808445973208,13.076258249558835
P0053067,2.2186666666666666,3962.2194707096633,28422.0,0.0,0.6566162109375,0.6192626953125,213036.0,48000.0,8.2848119715989,7.173252317318564
P0053069,2.1333333333333333,1094.5362281114487,14724.0,0.0,0.76951171875,0.098271484375,204844.0,48000.0,6.998999228421583,13.452272863906803
P0053071,8.789333333333333,794.1001631698067,18682.0,0.0,0.6909819667779126,0.5764681621662622,843820.0,48000.0,6.678468098126642,23.525999447479776
P0053073,4.181333333333333,622.1404237764361,11131.0,0.0,0.7670300542091837,0.11576749840561225,401452.0,48000.0,6.434771892708965,17.8914591860406
P0053074,7.338666666666667,1034.3837906471472,18240.0,0.0,0.671897710755814,0.08836187318313954,704556.0,48000.0,6.942527449185075,17.633686997908946
P0053075,4.266666666666667,426.52583230679005,11122.0,0.0,0.4989697265625,0.0174609375,409644.0,48000.0,6.058014712999842,26.075794612069664
P0053076,3.5294331065759637,1142.243687342548,29758.0,0.0,0.8570171155427632,0.12713944284539475,311340.0,44100.0,7.041624840845726,26.05223415084614
P0053077,3.072,2556.6868721386945,27938.0,0.0,0.8120930989583334,0.7782999674479166,294956.0,48000.0,7.846858563441349,10.927423418347141
P0053078,4.266666666666667,171.18022326744006,4287.0,0.0,0.90251953125,0.1901904296875,409644.0,48000.0,5.148541737938459,25.043780865253613
P0053079,3.2426666666666666,2400.586176091207,32768.0,0.0005525287828947368,0.7380306846217105,0.11107755962171052,311340.0,48000.0,7.783884704738051,13.649999456941542
P0053080,3.6693333333333333,539.9157535835617,10962.0,0.0,0.8160485555959303,0.1394497183866279,352300.0,48000.0,6.293263543214886,20.303167535346105
P0053081,4.778666666666667,1127.0528920774652,32344.0,0.0,0.8809116908482143,0.17421613420758927,458796.0,48000.0,7.0282483210982925,28.69785457925804
P0053082,2.816,3257.0731392259195,32768.0,0.0010875355113636363,0.7931315104166666,0.1352834990530303,270380.0,48000.0,8.088891238027852,10.060566219823246
P0053084,5.888,2732.0017926906794,32768.0,0.002349411231884058,0.8648557801177537,0.49199289515398553,565292.0,48000.0,7.91315584187029,11.994135614279973
P0053085,3.4133333333333336,251.3193077700315,7908.0,0.0,0.8654296875,0.1170654296875,327724.0,48000.0,5.530695379750405,31.465946926786508
P0053086,4.181333333333333,271.9295652767092,5841.0,0.0,0.8968231823979592,0.8621253188775511,401452.0,48000.0,5.609213759247133,21.47982693251782
P0053087,3.498666666666667,162.9555553604056,2386.0,0.0,0.7777010289634146,0.10422422827743902,335916.0,48000.0,5.0995953871960396,14.642029200589624
P0053088,1.4506666666666668,1910.5900896866453,20864.0,0.0,0.489013671875,0.3720703125,139308.0,48000.0,7.5556906823877,10.920186445335833
P0053090,4.73687074829932,3171.4063280663568,32768.0,0.0009047564338235295,0.38363587622549017,0.18153052236519607,417836.0,44100.0,8.062245672932416,10.332324719793537
P0053092,3.925333333333333,2144.906643607633,27956.0,0.0,0.7982549252717391,0.5784009850543478,376876.0,48000.0,7.671317419731629,13.033667494714956
P0053093,11.349333333333334,260.0181339044938,6784.0,0.0,0.769035626174812,0.1425322339050752,1089580.0,48000.0,5.564589883470449,26.09048799060189
P0053094,3.498666666666667,107.87125409479931,1626.0,0.0,0.8742794874237805,0.2514767530487805,335916.0,48000.0,4.690166029022108,15.07352457917998
P0053095,1.9504761904761905,314.340022305983,6456.0,0.0,0.8996814546130952,0.24965122767857142,172076.0,44100.0,5.753651492545627,20.538269204852003
P0053096,14.933333333333334,5517.390727617393,32768.0,1.3950892857142857e-05,0.4180259486607143,0.35714285714285715,1433644.0,48000.0,8.615841561914673,5.9390392338851905
P0053097,5.38702947845805,1489.2198801224868,29203.0,0.0,0.8987111058728449,0.3316566204202586,475180.0,44100.0,7.306678958604047,19.609595862753643
P0053099,3.2426666666666666,597.4935276254695,11553.0,0.0,0.2469996402138158,0.008050215871710526,311340.0,48000.0,6.394415710612852,19.335774306868313
P0053100,3.584,1899.19444217907,32767.0,5.8128720238095235e-05,0.6995326450892857,0.06544712611607142,344108.0,48000.0,7.549711497907341,17.253104406933197
P0053101,4.522666666666667,589.816052048666,15881.0,0.0,0.8683114681603774,0.11224941037735849,434220.0,48000.0,6.381504720309565,26.92534383357665
P0053102,3.7546666666666666,2221.3560557190103,31781.0,0.0,0.6004749644886364,0.07163307883522728,360492.0,48000.0,7.706323198460006,14.307026520203125
P0053103,4.864,1874.7427880847572,32767.0,1.2849506578947368e-05,0.8635596559758771,0.19432737116228072,466988.0,48000.0,7.536760013601578,17.478130977880642
P0053105,3.498666666666667,2673.5206048060227,32768.0,5.359184451219512e-05,0.5905404439786586,0.10161013719512195,335916.0,48000.0,7.891525430112884,12.256498020281848
P0053106,7.430385487528345,1242.6971943587325,27709.0,0.0,0.7158050537109375,0.214666748046875,655404.0,44100.0,7.125843830774488,22.29746725571095
P0053108,2.986666666666667,2072.978060247455,32768.0,0.00011858258928571428,0.8683314732142857,0.265478515625,286764.0,48000.0,7.637223810260741,15.807210229746774
P0053109,8.789333333333333,463.7147416023956,7539.0,0.0,0.6360811400182039,0.04031638728762136,843820.0,48000.0,6.141423758424864,16.257839839061944
P0053112,3.328,2208.1842852789496,29204.0,0.0,0.8255896935096154,0.09128355368589744,319532.0,48000.0,7.700378624693273,13.225345454488446
P0053113,3.1573333333333333,1909.0328655946175,28676.0,0.0,0.872314453125,0.8448321368243243,303148.0,48000.0,7.554875728010235,15.021218605921224
P0053115,2.9013333333333335,3189.001540565115,29984.0,0.0,0.7437672334558824,0.6259478400735294,278572.0,48000.0,8.067776678714546,9.402315934496917
P0053116,4.096,596.7630763811284,15263.0,0.0,0.8152008056640625,0.14228312174479166,393260.0,48000.0,6.393194482102719,25.57631429298847
P0053117,5.802666666666667,449.21725906482123,12865.0,0.0,0.8288251091452206,0.12574678308823528,557100.0,48000.0,6.109730264176773,28.63870374605301
P0053118,5.034666666666666,1573.4043343446763,30823.0,0.0,0.8016957428495762,0.2829341565148305,483372.0,48000.0,7.36163227930784,19.590005777388562
P0053119,4.608,1203.3803116870517,21647.0,0.0,0.7804723668981481,0.4813503689236111,442412.0,48000.0,7.093720449485466,17.988494401769373
P0053120,3.584,2479.683795966905,29235.0,0.0,0.5953485398065477,0.5480085100446429,344108.0,48000.0,7.816289525334305,11.789809671514421
P0053121,4.181333333333333,2423.308287518661,30190.0,0.0,0.8107411910076531,0.3780891262755102,401452.0,48000.0,7.7933015204219265,12.458175526193779
P0053122,7.68,5022.403619468044,32768.0,8.138020833333333e-06,0.4546847873263889,0.24004991319444444,737324.0,48000.0,8.521862994785808,6.524366116848281
P0053123,2.6453333333333333,201.36245003481204,2883.0,0.0,0.8378354964717742,0.20909463205645162,253996.0,48000.0,5.310060396658271,14.317465840762578
P0053124,4.096,2554.064168012933,32768.0,0.0009358723958333334,0.3523813883463542,0.019037882486979168,393260.0,48000.0,7.845832617004602,12.82974813646939
P0053125,2.3893333333333335,640.5810266375815,8888.0,0.0,0.9064679827008929,0.6364833286830357,229420.0,48000.0,6.463935484166139,13.874903611553027
P0053127,3.072,2427.567607341438,28598.0,0.0,0.8614366319444444,0.7699381510416666,294956.0,48000.0,7.795056900534159,11.78051639571326
P0053128,4.352,2317.1274273993677,32768.0,4.7870710784313725e-06,0.6420946308210784,0.29885206035539214,417836.0,48000.0,7.748514995382425,14.14164780603503
P0053129,2.048,1624.434350131067,21743.0,0.0,0.84326171875,0.2166748046875,32812.0,8000.0,7.393530351435941,13.384966895234816
P0053130,3.498666666666667,2807.9600805663467,32768.0,0.002316358612804878,0.8262850133384146,0.3172339462652439,335916.0,48000.0,7.940569615741727,11.669681569468482
P0053131,3.072,1453.557649572395,30693.0,0.0,0.8366156684027778,0.3537801106770833,294956.0,48000.0,7.282457112469423,21.115777560668544
P0053132,3.328,3374.391063348868,32768.0,0.0035556891025641025,0.6715807792467948,0.14099434094551283,319532.0,48000.0,8.124266467216035,9.710789112708868
P0053133,6.4,1390.2418616369082,28112.0,0.0,0.728525390625,0.39097981770833334,614444.0,48000.0,7.23795205289567,20.220941963925583
P0053134,3.1573333333333333,2185.06402164253,32768.0,0.00023754222972972974,0.864086254222973,0.27129961993243246,303148.0,48000.0,7.689857955426806,14.996356937566086
P0053135,4.437333333333333,209.1842810738714,4890.0,0.0,0.7526151216947116,0.06388033353365384,426028.0,48000.0,5.347984674837261,23.376517465238067
P0053137,2.986666666666667,1744.7141106101815,29200.0,0.0,0.6175223214285714,0.1881068638392857,286764.0,48000.0,7.464918983365135,16.736266315729576
P0053138,2.7306666666666666,2014.943666442127,25260.0,0.0,0.6700973510742188,0.35732269287109375,262188.0,48000.0,7.608842685567768,12.536330628334705
P0053139,3.9938321995464854,4060.6594124176404,26028.0,0.0,0.365234375,0.02703147710755814,352300.0,44100.0,8.309346891361939,6.409796379474487
P0055874,3.1573333333333333,191.30979954079154,5247.0,0.0,0.9045938027871622,0.18122492609797297,303148.0,48000.0,5.259107610946837,27.426718404217425
P0055875,7.253333333333333,2963.9656131318025,32768.0,0.0009133731617647059,0.5273265165441177,0.06075080422794118,696364.0,48000.0,7.994620713769903,11.05545889426343
P0055879,9.102222222222222,2229.1805571238433,31655.0,0.0,0.43041244818239793,0.17824756855867346,802860.0,44100.0,7.709837828496597,14.200285346480882
P0055881,2.2186666666666666,2314.2922286901003,30497.0,0.0,0.8225003756009616,0.5071833683894231,213036.0,48000.0,7.7472911912491655,13.177678955975349
P0055882,2.1333333333333333,756.365608919039,25460.0,0.0,0.6982421875,0.192333984375,204844.0,48000.0,6.629846107675539,33.66096990627659
P0055883,4.08671201814059,2006.4563924877473,32768.0,0.000244140625,0.8843938654119318,0.33976606889204547,360492.0,44100.0,7.604623723287474,16.331279425094095
P0055888,4.608,3186.949458319137,32768.0,0.00269458912037037,0.6825584129050926,0.07039840133101852,442412.0,48000.0,8.067133186057688,10.281932747459457
P0055890,3.328,3718.0416871753696,32694.0,0.0,0.7291353665865384,0.6970027043269231,319532.0,48000.0,8.221221303105422,8.793338738713588
P0055891,3.900952380952381,891.6582331762372,20610.0,0.0,0.7879348028273809,0.2204647972470238,344108.0,44100.0,6.794203790013627,23.11423730879553
P0055892,2.986666666666667,3706.159697746939,28487.0,0.0,0.8327427455357143,0.8070242745535714,286764.0,48000.0,8.218021282273241,7.686393011426417
P0055893,3.2426666666666666,2135.3587021796725,32768.0,0.0001220703125,0.8608976665296053,0.17612176192434212,311340.0,48000.0,7.666858117713187,15.345431175819146
P0055894,3.2426666666666666,1318.6457774701726,24249.0,0.0,0.8067305715460527,0.26714124177631576,311340.0,48000.0,7.18511862916662,18.38932063052097
P0055896,3.7546666666666666,2856.3120047350876,32768.0,0.0015813654119318182,0.8214277787642046,0.4448297674005682,360492.0,48000.0,7.957636603385747,11.472136078154962
P0055898,3.84,1854.8706630749518,32768.0,0.0001681857638888889,0.7926920572916667,0.08008897569444444,368684.0,48000.0,7.5261092250747375,17.665921755245446
P0055899,15.957333333333333,1630.4350554066534,32768.0,0.00047783673128342247,0.8735416840741979,0.1253055021724599,1531948.0,48000.0,7.397215308564178,20.09770330398539
P0055900,5.6656689342403626,1477.8576499238554,27214.0,0.0,0.9118372182377049,0.3224817494877049,499756.0,44100.0,7.299025210562723,18.41449344013867
P0055904,2.3893333333333335,660.5771301059303,11913.0,0.0,0.8440900530133929,0.7856358119419643,229420.0,48000.0,6.494626575557491,18.034230155790578
P0055905,4.096,4635.453959187315,32768.0,0.000274658203125,0.4731496175130208,0.031717936197916664,393260.0,48000.0,8.441705120111674,7.068994814423266
P0055906,5.12,673.2464755085376,16321.0,0.0,0.6547159830729167,0.05681966145833333,491564.0,48000.0,6.513595734729258,24.242236080994957
P0055907,2.1333333333333333,3206.8678467598306,32768.0,9.765625e-06,0.818408203125,0.6128125,204844.0,48000.0,8.07336177323757,10.218069956670668
P0055908,2.304,2373.0312337047394,27679.0,0.0,0.7427933304398148,0.06098994502314815,221228.0,48000.0,7.772344731656251,11.663984698918737
P0055909,5.108390022675737,2329.8165725535955,32768.0,1.7755681818181817e-05,0.7752485795454546,0.5619273792613636,450604.0,44100.0,7.753973945486303,14.064626540135977
P0055911,4.437333333333333,1989.186493632984,30259.0,0.0,0.7585730919471154,0.6516160231370193,426028.0,48000.0,7.595983628720984,15.211746156953216
P0055913,4.693333333333333,2274.429020285088,29559.0,0.0,0.6956365411931819,0.6384366122159091,450604.0,48000.0,7.729923893951106,12.99622882770021
P0055915,4.608,1100.85467583458,32691.0,0.0,0.8847430193865741,0.26346390335648145,442412.0,48000.0,7.00475010790847,29.696017755646633
P0055916,3.2426666666666666,3825.158122745343,31068.0,0.0,0.577013517680921,0.24295204564144737,311340.0,48000.0,8.249616477621199,8.122017182833256
P0055917,3.072,3047.2031623123544,28335.0,0.0,0.7751329210069444,0.51751708984375,294956.0,48000.0,8.022307568887191,9.298690796346126
P0055918,4.864,966.571845049914,12343.0,0.0,0.6965546189692983,0.12771552905701755,466988.0,48000.0,6.874789680596439,12.769873303468543
P0055919,5.38702947845805,1675.0789810578653,32767.0,8.41864224137931e-06,0.7276190396012931,0.2234686489762931,475180.0,44100.0,7.424212404667889,19.561465680434388
P0055920,13.482666666666667,2862.6076081357983,32473.0,0.0,0.7929764759691456,0.4370441678204114,1294380.0,48000.0,7.959837510361565,11.343853033750541
P0055921,4.096,1649.964114025089,32767.0,5.086263020833333e-06,0.8529001871744791,0.3911794026692708,393260.0,48000.0,7.4091147077814705,19.859219798450656
P0055923,2.2186666666666666,289.0208131323381,4374.0,0.0,0.7783484825721154,0.13248384915865385,213036.0,48000.0,5.669952689827073,15.133858190282234
P0055924,1.8773333333333333,4080.0844059174206,32768.0,0.004450017755681818,0.7739812677556818,0.22092507102272727,180268.0,48000.0,8.314118017847502,8.031206401629325
P0055927,3.84,1853.1060584508346,22204.0,0.0,0.5767795138888889,0.48368598090277776,368684.0,48000.0,7.525157949695058,11.982044901709614
P0055928,3.1573333333333333,2772.3680784564976,32767.0,1.9795185810810812e-05,0.7694652660472973,0.24590239653716217,303148.0,48000.0,7.927817773358269,11.819137673173271
P0055929,2.986666666666667,3289.8718857165263,32768.0,0.0017299107142857142,0.6982491629464286,0.2706821986607143,286764.0,48000.0,8.09890781950633,9.96026627731531
P0055930,3.2426666666666666,447.8604794635567,9191.0,0.0,0.8798892372532895,0.20726254111842105,311340.0,48000.0,6.106712103292426,20.522016166705257
P0055932,3.7546666666666666,2071.399097517655,32768.0,5.548650568181818e-06,0.8552357066761364,0.24479536576704544,360492.0,48000.0,7.6364621994636295,15.81925957158765
P0055933,5.851428571428571,2612.7023910998178,32767.0,8.525545634920634e-05,0.47705078125,0.13192119295634921,516140.0,44100.0,7.868523035789699,12.54142075714723
P0055935,5.108390022675737,1696.7625797257447,26028.0,0.0,0.5037464488636364,0.24901899857954546,450604.0,44100.0,7.437066533612007,15.3398008130234
P0055937,5.546666666666667,2369.1733770748024,31956.0,0.0,0.7232196514423077,0.4715970552884615,532524.0,48000.0,7.770718386337371,13.48824881674228
P0055938,4.010666666666666,2417.28100510772,32768.0,4.675033244680851e-05,0.8024538730053191,0.15861348902925532,385068.0,48000.0,7.790812238280049,13.55572642599168
P0055939,5.632,1183.6033270142718,27870.0,0.0,0.8558349609375,0.21097819010416666,540716.0,48000.0,7.0771632523939365,23.54674016528884
P0055941,1.536,5350.849099606983,29833.0,0.0,0.2942030164930556,0.14306640625,147500.0,48000.0,8.585197406269875,5.575376813034335
P0055943,5.290666666666667,842.052212554318,24899.0,0.0,0.9140861265120968,0.8900303994455645,507948.0,48000.0,6.737028892684478,29.569425302548304
P0055944,3.925333333333333,3908.3821623281056,32768.0,0.00760551120923913,0.7161971382472826,0.26442552649456524,376876.0,48000.0,8.27113462574392,8.384031714153743
P0055945,1.6213333333333333,4839.133727728299,32768.0,0.004343133223684211,0.3364514802631579,0.03515625,155692.0,48000.0,8.484697629024915,6.771459902468113
P0055946,2.507755102040816,1900.160033867126,32768.0,3.616898148148148e-05,0.8200502748842593,0.07731119791666667,221228.0,44100.0,7.550219522988879,17.244863283065005
P0055947,6.570666666666667,2666.571091596476,32767.0,1.2682629870129871e-05,0.5216397372159091,0.043910435267857144,630828.0,48000.0,7.888923633841011,12.288065412263249
P0055948,2.1333333333333333,3580.4213415078134,30304.0,0.0,0.432529296875,0.307509765625,204844.0,48000.0,8.183515023369607,8.46380833693436
P0055949,2.1333333333333333,1594.9838703080884,24131.0,0.0,0.750751953125,0.16380859375,204844.0,48000.0,7.375245671635432,15.129306602532418
P0055950,2.6453333333333333,2240.2722665310134,32768.0,0.00017326108870967743,0.7121818296370968,0.17832503780241934,253996.0,48000.0,7.71479895974161,14.626793577517041
P0055951,16.981333333333332,2767.512468598568,32768.0,2.8217258165829146e-05,0.4874899399340452,0.07016773319723618,1630252.0,48000.0,7.9260654399908494,11.840235724965476
P0055952,4.096,4343.429772945566,29541.0,0.0,0.5956929524739584,0.48443603515625,393260.0,48000.0,8.376649791560181,6.8013071568461205
P0055953,2.8792743764172335,810.2825685421824,12399.0,0.0,0.6986832157258065,0.27055506552419356,253996.0,44100.0,6.6986164133353405,15.302069279723398
P0055955,4.010666666666666,2583.2542585884685,32768.0,0.00011427859042553192,0.8323844747340425,0.5592950049867021,385068.0,48000.0,7.857192257348356,12.684775372398796
P0055956,3.2426666666666666,3596.842079283097,32768.0,0.00013491981907894738,0.6499730160361842,0.06438245271381579,311340.0,48000.0,8.188089522297394,9.110213703494603
P0055958,3.328,1833.6681515200175,32768.0,1.8780048076923078e-05,0.702079577323718,0.5102038261217948,319532.0,48000.0,7.514618900276147,17.87019094639296
P0055959,3.622312925170068,3456.546557668655,32768.0,3.1300080128205125e-05,0.8293770032051282,0.7132850060096154,319532.0,44100.0,8.148314529151406,9.479982246237014
P0055960,4.6439909297052155,2004.6330491850038,25130.0,0.0,0.76857421875,0.171904296875,409644.0,44100.0,7.603715025161149,12.535960140038709
P0055961,3.4133333333333336,3408.266287694624,32768.0,0.001824951171875,0.6837646484375,0.122021484375,327724.0,48000.0,8.134252382227338,9.614272252815931
P0055962,5.205333333333333,1605.7099110048928,26410.0,0.0,0.8166103675717213,0.4039486744364754,499756.0,48000.0,7.38194383357753,16.447553707540813
P0055965,4.08671201814059,1824.9593526902186,26028.0,0.0,0.7890957919034091,0.23793168501420456,360492.0,44100.0,7.509860800606065,14.262235463829485
P0055966,4.6439909297052155,2529.4412094001163,32768.0,0.0001025390625,0.8099365234375,0.3692236328125,409644.0,44100.0,7.836148957584451,12.954639893669766
P0055967,5.290666666666667,743.046727862948,22573.0,0.0,0.8887388167842742,0.8611312373991935,507948.0,48000.0,6.612103839128264,30.378977732519022
P0055970,3.900952380952381,2778.367597719323,32008.0,0.0,0.5055745442708334,0.06956845238095238,344108.0,44100.0,7.929978697971762,11.52043380662187
P0055972,3.84,0.30516566823521357,5.0,0.0,1.0,0.9632486979166667,368684.0,48000.0,0.2663299815565789,16.38454290264916
P0055973,7.616145124716553,2174.986191056468,26028.0,0.0,0.7621951219512195,0.2131764481707317,671788.0,44100.0,7.685237261933853,11.96697252930388
P0055974,3.6693333333333333,2204.4345301167564,32767.0,1.7033066860465116e-05,0.6173010537790697,0.050707440043604654,352300.0,48000.0,7.698679834278618,14.864129350328065
P0055975,5.12,1665.9624157949877,32768.0,0.00010986328125,0.8719319661458333,0.32115071614583335,491564.0,48000.0,7.418758336482824,19.66911119320998
P0055977,5.572789115646258,156.58745641445122,2679.0,0.0,0.8379597981770833,0.15909016927083333,491564.0,44100.0,5.059980582977362,17.108650088115553
P0055978,4.437333333333333,265.2646453692899,11583.0,0.0,0.9120812049278846,0.1579918494591346,426028.0,48000.0,5.5844907215926956,43.66582657040853
P0055979,6.997333333333334,2848.9965583349335,32767.0,5.954649390243903e-06,0.7102199647484756,0.628834794207317,671788.0,48000.0,7.95507306566019,11.501242395020242
P0055980,2.507755102040816,1855.5486696531,30227.0,0.0,0.8384422019675926,0.10265661168981481,221228.0,44100.0,7.526474489084495,16.290060451841843
P0055981,2.9013333333333335,2630.8642709775286,32768.0,5.744485294117647e-05,0.8461770450367647,0.2694881663602941,278572.0,48000.0,7.875447722337958,12.455222552325822
P0055982,2.6453333333333333,3447.6836259448332,30301.0,0.0,0.6176915322580645,0.4317272555443548,253996.0,48000.0,8.145747879516597,8.788799462911062
P0055983,2.2186666666666666,246.5599072829096,4396.0,0.0,0.8268761268028846,0.07257549579326923,213036.0,48000.0,5.511652602347378,17.82933830737566
P0055984,2.7306666666666666,2187.4803031671117,32766.0,0.0,0.3656005859375,0.0208282470703125,262188.0,48000.0,7.690962656438341,14.978877730942418
P0055985,3.6693333333333333,1126.6281033110236,25463.0,0.0,0.3412234284156977,0.017248819040697673,352300.0,48000.0,7.02787168205019,22.601069443541064
P0055987,6.6873469387755105,48.89399837804818,1014.0,0.0,0.8971388075086806,0.7509901258680556,589868.0,44100.0,3.909900722539091,20.738741637348163
P0055988,2.986666666666667,1216.6341440972085,18825.0,0.0,0.8173130580357143,0.21819893973214285,286764.0,48000.0,7.1046650288440185,15.473016347041153
P0055989,4.096,1731.4789744110421,32768.0,2.0345052083333332e-05,0.6832275390625,0.056894938151041664,393260.0,48000.0,7.457308595008334,18.924861626533477
P0055992,2.1333333333333333,2101.219259632555,31275.0,0.0,0.79533203125,0.1721875,204844.0,48000.0,7.650748856002959,14.884215370010576
P0055993,3.2426666666666666,3050.051825182835,31318.0,0.0,0.7497622841282895,0.6671656558388158,311340.0,48000.0,8.023241670866351,10.268022248478477
P0055994,3.4133333333333336,2528.4548520028875,32767.0,1.8310546875e-05,0.734051513671875,0.486529541015625,327724.0,48000.0,7.835759084987167,12.959298036914136
P0055995,6.315827664399093,1666.4355063696169,32768.0,1.4361213235294117e-05,0.8655251895680147,0.16969568589154413,557100.0,44100.0,7.419042100202001,19.663527256069138
P0055996,5.201269841269841,2226.1762925449834,26028.0,0.0,0.6878226143973214,0.23859514508928573,458796.0,44100.0,7.708489825572395,11.691796416640877
P0055997,2.816,2858.5723534941844,32768.0,2.959280303030303e-05,0.7646632339015151,0.12096798058712122,270380.0,48000.0,7.958427365883374,11.463064756760302
P0055998,2.972154195011338,2261.6817973557277,32768.0,6.103515625e-05,0.813446044921875,0.21085357666015625,262188.0,44100.0,7.72430602476842,14.488333433242737
P0055999,1.7647165532879818,1935.7076847697977,26028.0,0.0,0.5258532072368421,0.025210731907894735,155692.0,44100.0,7.568744740697,13.446245114784421
P0056000,4.266666666666667,4440.603023451843,28974.0,0.0,0.7822900390625,0.7325390625,409644.0,48000.0,8.398770631584519,6.524789504257672
P0056001,2.3893333333333335,1161.4777896081353,25551.0,0.0,0.8254917689732143,0.18797084263392858,229420.0,48000.0,7.058309031565563,21.998698751354098
P0056002,5.12,3912.576219030435,32768.0,1.220703125e-05,0.4927001953125,0.42101643880208334,491564.0,48000.0,8.272206868979715,8.375044514305149
P0056003,2.9013333333333335,2282.663472053476,32768.0,0.0004236557904411765,0.6776769301470589,0.10236672794117647,278572.0,48000.0,7.733536218437362,14.355160277089668
P0056004,7.424,2018.6157598730015,26334.0,0.0,0.45618096713362066,0.06961655890804598,712748.0,48000.0,7.610662554416882,13.045573369368583
P0056005,3.6693333333333333,6296.970556450156,32768.0,0.01970725835755814,0.14543400254360464,0.04718727289244186,352300.0,48000.0,8.747982726586555,5.203772148248279
P0056006,2.3893333333333335,3293.5394822726907,32767.0,1.743861607142857e-05,0.6964808872767857,0.45356968470982145,229420.0,48000.0,8.100021674580953,9.948871169256288
